,Start,End,product_name,distance,high_estimate,low_estimate,duration,Name_x,Code,Lat_x,Lon_x,Lat_y,Lon_y,Name_y,Nearest_Metro,StopID,ADDRESS,LATITUDE,LONGITUDE,IN_RANGE
5792,C13,C08,Black SUV,8.32,58.0,46.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5793,C13,C08,Black SUV,8.32,58.0,46.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5794,C13,C08,Black SUV,8.32,58.0,46.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5795,C13,C08,Black SUV,8.32,58.0,46.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5796,C13,C08,Black SUV,8.32,58.0,46.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5797,C13,C08,Black SUV,8.32,58.0,46.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5798,C13,C08,Black SUV,8.32,58.0,46.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5799,C13,C08,Black SUV,8.32,58.0,46.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5800,C13,C08,WAV,8.32,17.0,13.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5801,C13,C08,WAV,8.32,17.0,13.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5802,C13,C08,WAV,8.32,17.0,13.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5803,C13,C08,WAV,8.32,17.0,13.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5804,C13,C08,WAV,8.32,17.0,13.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5805,C13,C08,WAV,8.32,17.0,13.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5806,C13,C08,WAV,8.32,17.0,13.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5807,C13,C08,WAV,8.32,17.0,13.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5808,C13,C08,UberX Car Seat,8.32,29.0,23.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5809,C13,C08,UberX Car Seat,8.32,29.0,23.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5810,C13,C08,UberX Car Seat,8.32,29.0,23.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5811,C13,C08,UberX Car Seat,8.32,29.0,23.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5812,C13,C08,UberX Car Seat,8.32,29.0,23.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5813,C13,C08,UberX Car Seat,8.32,29.0,23.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5814,C13,C08,UberX Car Seat,8.32,29.0,23.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5815,C13,C08,UberX Car Seat,8.32,29.0,23.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5816,C13,C08,Black SUV Car Seat,8.32,68.0,55.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5817,C13,C08,Black SUV Car Seat,8.32,68.0,55.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5818,C13,C08,Black SUV Car Seat,8.32,68.0,55.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5819,C13,C08,Black SUV Car Seat,8.32,68.0,55.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5820,C13,C08,Black SUV Car Seat,8.32,68.0,55.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5821,C13,C08,Black SUV Car Seat,8.32,68.0,55.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5822,C13,C08,Black SUV Car Seat,8.32,68.0,55.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5823,C13,C08,Black SUV Car Seat,8.32,68.0,55.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5824,C13,C08,Black Car Seat,8.32,56.0,45.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5825,C13,C08,Black Car Seat,8.32,56.0,45.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5826,C13,C08,Black Car Seat,8.32,56.0,45.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5827,C13,C08,Black Car Seat,8.32,56.0,45.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5828,C13,C08,Black Car Seat,8.32,56.0,45.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5829,C13,C08,Black Car Seat,8.32,56.0,45.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5830,C13,C08,Black Car Seat,8.32,56.0,45.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5831,C13,C08,Black Car Seat,8.32,56.0,45.0,1080,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5832,C13,C09,Black,7.19,40.0,32.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5833,C13,C09,Black,7.19,40.0,32.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5834,C13,C09,Black,7.19,40.0,32.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5835,C13,C09,Black,7.19,40.0,32.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5836,C13,C09,Black,7.19,40.0,32.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5837,C13,C09,Black,7.19,40.0,32.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5838,C13,C09,Black,7.19,40.0,32.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5839,C13,C09,Black,7.19,40.0,32.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5840,C13,C09,UberXL,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5841,C13,C09,UberXL,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5842,C13,C09,UberXL,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5843,C13,C09,UberXL,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5844,C13,C09,UberXL,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5845,C13,C09,UberXL,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5846,C13,C09,UberXL,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5847,C13,C09,UberXL,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5848,C13,C09,Pool,7.19,16.0,11.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5849,C13,C09,Pool,7.19,16.0,11.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5850,C13,C09,Pool,7.19,16.0,11.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5851,C13,C09,Pool,7.19,16.0,11.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5852,C13,C09,Pool,7.19,16.0,11.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5853,C13,C09,Pool,7.19,16.0,11.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5854,C13,C09,Pool,7.19,16.0,11.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5855,C13,C09,Pool,7.19,16.0,11.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5856,C13,C09,UberX,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5857,C13,C09,UberX,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5858,C13,C09,UberX,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5859,C13,C09,UberX,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5860,C13,C09,UberX,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5861,C13,C09,UberX,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5862,C13,C09,UberX,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5863,C13,C09,UberX,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5864,C13,C09,Black SUV,7.19,52.0,41.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5865,C13,C09,Black SUV,7.19,52.0,41.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5866,C13,C09,Black SUV,7.19,52.0,41.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5867,C13,C09,Black SUV,7.19,52.0,41.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5868,C13,C09,Black SUV,7.19,52.0,41.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5869,C13,C09,Black SUV,7.19,52.0,41.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5870,C13,C09,Black SUV,7.19,52.0,41.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5871,C13,C09,Black SUV,7.19,52.0,41.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5872,C13,C09,WAV,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5873,C13,C09,WAV,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5874,C13,C09,WAV,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5875,C13,C09,WAV,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5876,C13,C09,WAV,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5877,C13,C09,WAV,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5878,C13,C09,WAV,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5879,C13,C09,WAV,7.19,15.0,12.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5880,C13,C09,UberX Car Seat,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5881,C13,C09,UberX Car Seat,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5882,C13,C09,UberX Car Seat,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5883,C13,C09,UberX Car Seat,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5884,C13,C09,UberX Car Seat,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5885,C13,C09,UberX Car Seat,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5886,C13,C09,UberX Car Seat,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5887,C13,C09,UberX Car Seat,7.19,27.0,21.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5888,C13,C09,Black SUV Car Seat,7.19,62.0,50.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5889,C13,C09,Black SUV Car Seat,7.19,62.0,50.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5890,C13,C09,Black SUV Car Seat,7.19,62.0,50.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
5891,C13,C09,Black SUV Car Seat,7.19,62.0,50.0,900,King St-Old Town,C13,38.806474,-77.061115,38.805954,-77.060615,KING STREET STA + BUS BAY B,King St-Old Town,4001090.0,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,38.856319,-77.11153,King St-Old Town
5892,C13,C09,Black SUV Car Seat,7.19,62.0,50.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Kansas Ave & Sherman Cr NW,38.948057,-77.021467,King St-Old Town
5893,C13,C09,Black SUV Car Seat,7.19,62.0,50.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Calvert & Biltmore St NW,38.923203,-77.047637,King St-Old Town
5894,C13,C09,Black SUV Car Seat,7.19,62.0,50.0,900,King St-Old Town,C13,38.806474,-77.061115,38.806022999999996,-77.06037099999999,KING STREET STA - BUS BAY A,King St-Old Town,4001089.0,Rhode Island Ave & V St NE,38.918155,-77.004746,King St-Old Town
